SHOW_ID,TITLE,TYPE,GENRE,RELEASE_DATE,RATING,DURATION,COUNTRY,DIRECTOR,CAST,DATE_ADDED,DESCRIPTION
s876,Red Notice,,Crime,28-08-2010,Not Rated,160 min,South Korea,NIL,"Actor F, Actor C, Actor D, Actor E, Actor B",09-06-2012,Based on true events.
s2655,The Irishman,Movie,Romance,24-12-2010,NIL,2 Seasons,UK,NIL,"Actor F, Actor D, Actor E, Actor A, Actor C",NIL,"Love, betrayal, and drama unfold."
s3376,You,TV Show,Unknown/Sci-Fi,29-12-2023,5.8,NIL,UK,NIL,"Actor E, Actor F, Actor B",,Based on true events.
s3133,Wednesday,Movie,Horror,21-07-2010,5.7,NIL,France,John Doe,"Actor C, Actor D",NIL,
s3139,You,Movie,Crime,23-03-2004,NIL,2 Seasons,France,NIL,"Actor C, Actor D",26-03-2003,A thrilling story of survival.
s2231,Stranger Things,Movie,Thriller,14-12-2024,9.4,131 min,,Multiple Directors,"Actor C, Actor E",08-02-2001,Based on true events.
s373,,TV Show,,23-09-2024,6.9,,Germany,Multiple Directors,"Actor A, Actor E",29-11-2017,NIL
s935,,Movie,Documentary,11-06-2002,Not Rated,142 min,Spain,Jane Smith,"Actor F, Actor C",21-07-2013,
s2752,Dark,Movie,Documentary,19-09-2011,NIL,NIL,Germany,NIL,Actor B,26-08-2016,NIL
s2953,,Movie,Comedy,20-02-2014,8.7,1 Seasons,,NIL,"Actor A, Actor B, Actor E",NIL,Based on true events.
s1549,The Night Agent,,,16-10-2018,NIL,NIL,India,Jane Smith,"Actor E, Actor C, Actor A, Actor F",NIL,An unexpected journey.
s1676,Dark,Movie,Unknown/Documentary,19-03-2013,NIL,NIL,Spain,,,NIL,"Love, betrayal, and drama unfold."
s4858,The Night Agent,Movie,Comedy,13-08-2019,Not Rated,NIL,France,NIL,"Actor D, Actor A, Actor B",23-01-2000,"Love, betrayal, and drama unfold."
s1313,Red Notice,Movie,Romance,02-11-2008,NIL,NIL,Germany,John Doe,"Actor E, Actor C, Actor A",06-10-2010,A thrilling story of survival.
s95,Black Mirror,TV Show,Romance,07-01-2006,Not Rated,4 Seasons,Japan,NIL,"Actor B, Actor C, Actor F, Actor D, Actor E",01-10-2002,"Love, betrayal, and drama unfold."
s1776,Dark,TV Show,Action,11-04-2023,NIL,4 Seasons,USA,NIL,,NIL,
s431,NIL,Movie,Comedy,17-08-2024,5.9,89 min,India,Jane Smith,,05-04-2021,NIL
s4957,You,Movie,Documentary,02-05-2004,NIL,164 min,South Korea,NIL,"Actor A, Actor B, Actor E",,Based on true events.
s4952,Bird Box,TV Show,Documentary,04-01-2011,NIL,75 min,Canada,Jane Smith,"Actor E, Actor F, Actor D",19-03-2003,Based on true events.
s1645,Dark,TV Show,Horror,27-03-2004,,,India,NIL,"Actor E, Actor F",01-10-2006,Based on true events.
s496,,Movie,Crime,09-11-2008,Not Rated,NIL,Germany,John Doe,"Actor C, Actor E, Actor A, Actor F",29-09-2012,Based on true events.
s3641,Peaky Blinders,TV Show,Sci-Fi,01-03-2007,Not Rated,NIL,,NIL,"Actor E, Actor B, Actor F, Actor C, Actor D",17-07-2017,"Love, betrayal, and drama unfold."
s1262,Extraction,Movie,Horror,25-01-2013,Not Rated,NIL,Japan,NIL,"Actor D, Actor C, Actor A, Actor B, Actor E",NIL,NIL
s653,Peaky Blinders,TV Show,Sci-Fi,10-03-2020,NIL,NIL,,NIL,"Actor E, Actor B",10-09-2005,A thrilling story of survival.
s4971,Extraction,Movie,Romance,25-06-2002,Not Rated,,India,NIL,"Actor F, Actor C",09-11-2013,"Love, betrayal, and drama unfold."
s2498,Bird Box,Movie,Romance,,Not Rated,,USA,Multiple Directors,Actor F,NIL,"Love, betrayal, and drama unfold."
s4250,,Movie,Action,05-12-2024,Not Rated,NIL,India,Multiple Directors,"Actor B, Actor F, Actor E, Actor C, Actor D",11-04-2012,Based on true events.
s2013,Stranger Things,Movie,Sci-Fi,25-11-2024,NIL,,UK,,,30-08-2001,NIL
s906,,TV Show,Action,,NIL,136 min,,Multiple Directors,"Actor A, Actor F, Actor C, Actor D, Actor E",02-04-2007,
s611,Breaking Bad,,Documentary,20-08-2005,7.5,NIL,South Korea,NIL,"Actor D, Actor C, Actor E, Actor A",13-07-2019,A thrilling story of survival.
s2540,Bird Box,TV Show,Comedy,10-03-2019,,152 min,Spain,,Actor C,09-05-2012,A thrilling story of survival.
s1153,Red Notice,TV Show,,13-03-2009,Not Rated,NIL,Spain,Multiple Directors,"Actor D, Actor E",NIL,"Love, betrayal, and drama unfold."
s3215,Bird Box,TV Show,Action,13-03-2010,4.5,7 Seasons,India,Jane Smith,"Actor A, Actor F, Actor C",27-12-2012,A thrilling story of survival.
s2366,Ozark,TV Show,,17-08-2006,Not Rated,2 Seasons,USA,NIL,"Actor A, Actor C",15-08-2014,A thrilling story of survival.
s4180,Black Mirror,TV Show,Sci-Fi,08-09-2020,6.4,NIL,India,NIL,"Actor F, Actor D, Actor C",31-10-2013,An unexpected journey.
,Enola Holmes,TV Show,Documentary,17-08-2020,NIL,NIL,France,John Doe,"Actor E, Actor A, Actor C, Actor B",07-06-2010,A thrilling story of survival.
s2264,Ozark,TV Show,Romance,,NIL,138 min,UK,NIL,"Actor F, Actor B, Actor D",16-10-2016,NIL
s4711,Black Mirror,TV Show,Horror,14-09-2006,NIL,NIL,Germany,NIL,"Actor B, Actor E",11-06-2009,
s1787,NIL,TV Show,Romance,20-10-2013,,163 min,Canada,John Doe,"Actor B, Actor F",29-11-2011,NIL
s4825,Breaking Bad,Movie,Drama,01-03-2006,NIL,179 min,India,NIL,"Actor E, Actor D, Actor B",20-05-2009,NIL
s1696,Squid Game,Movie,,11-10-2012,NIL,NIL,Canada,,"Actor B, Actor C, Actor A",06-11-2015,A thrilling story of survival.
s3587,Bird Box,TV Show,Horror,23-09-2003,6.6,NIL,South Korea,Multiple Directors,"Actor A, Actor F, Actor E",NIL,Based on true events.
s3653,The Witcher,Movie,Horror,10-10-2009,NIL,NIL,South Korea,Jane Smith,"Actor A, Actor F",26-06-2000,Based on true events.
s3561,Bird Box,TV Show,Unknown/Action,07-02-2003,8.6,NIL,France,,"Actor D, Actor A, Actor E, Actor C",01-11-2009,NIL
s1721,The Irishman,TV Show,Crime,,,6 Seasons,France,NIL,"Actor C, Actor B, Actor F, Actor E",31-12-2003,Based on true events.
s2313,,Movie,Documentary,30-11-2007,Not Rated,135 min,Germany,NIL,Actor B,18-04-2020,"Love, betrayal, and drama unfold."
s3835,Red Notice,Movie,Documentary,03-11-2018,4.1,NIL,South Korea,NIL,"Actor E, Actor D, Actor F, Actor C",NIL,"Love, betrayal, and drama unfold."
s4924,Stranger Things,Movie,Drama,11-07-2000,5.9,NIL,Spain,John Doe,Actor E,13-06-2003,NIL
s1574,Black Mirror,Movie,Crime,23-07-2013,Not Rated,1 Seasons,Japan,Multiple Directors,"Actor D, Actor F",25-06-2020,A thrilling story of survival.
s236,Enola Holmes,TV Show,Comedy,08-05-2011,7.7,,Germany,NIL,"Actor E, Actor D, Actor A, Actor B",11-11-2006,NIL
s1996,Squid Game,Movie,Romance,18-03-2022,Not Rated,137 min,UK,John Doe,"Actor F, Actor A, Actor C",08-07-2018,Based on true events.
s4045,Stranger Things,TV Show,Sci-Fi,16-11-2018,,7 Seasons,South Korea,John Doe,"Actor E, Actor D",24-07-2021,An unexpected journey.
s299,Red Notice,,Horror,17-03-2002,Not Rated,NIL,Canada,NIL,Actor E,31-07-2021,A thrilling story of survival.
s4702,You,TV Show,Action,27-03-2024,,NIL,Germany,Multiple Directors,"Actor E, Actor B, Actor A, Actor D",NIL,
s1403,The Irishman,TV Show,Crime,11-05-2006,,3 Seasons,India,John Doe,"Actor B, Actor E, Actor D, Actor A",02-03-2022,NIL
s3165,Money Heist,Movie,Crime,15-03-2022,NIL,172 min,South Korea,NIL,"Actor D, Actor E, Actor A",05-06-2015,Based on true events.
s2403,The Crown,TV Show,Comedy,,Not Rated,6 Seasons,Spain,NIL,,21-09-2006,
s2964,,TV Show,Comedy,23-02-2012,NIL,6 Seasons,South Korea,Multiple Directors,"Actor D, Actor C, Actor B, Actor F",21-12-2012,NIL
s1869,Dark,Movie,Comedy,19-04-2020,,,Japan,,"Actor D, Actor A, Actor C",30-03-2011,An unexpected journey.
s2109,Black Mirror,TV Show,Action,06-10-2023,Not Rated,NIL,Canada,NIL,,NIL,A thrilling story of survival.
s100,Lucifer,Movie,Documentary,26-11-2005,7.4,159 min,France,NIL,"Actor E, Actor F, Actor C, Actor A, Actor D",22-02-2019,Based on true events.
s3340,The Irishman,TV Show,Horror,,Not Rated,NIL,UK,NIL,Actor C,06-03-2001,NIL
,Extraction,Movie,Drama,,NIL,,USA,Jane Smith,"Actor B, Actor A, Actor E",26-11-2010,NIL
s915,,Movie,Thriller,28-03-2014,Not Rated,NIL,USA,Multiple Directors,"Actor D, Actor B",20-11-2016,"Love, betrayal, and drama unfold."
s4516,Red Notice,TV Show,Drama,30-09-2002,NIL,NIL,Canada,Jane Smith,"Actor B, Actor F, Actor D, Actor C, Actor A",NIL,A thrilling story of survival.
s3307,The Crown,TV Show,Drama,,7.3,NIL,Spain,NIL,"Actor D, Actor C, Actor E, Actor B",24-11-2000,Based on true events.
,Peaky Blinders,Movie,Sci-Fi,30-10-2022,,6 Seasons,,NIL,"Actor D, Actor E, Actor B, Actor F",19-03-2005,Based on true events.
s4369,Bird Box,TV Show,Action,10-10-2023,Not Rated,5 Seasons,,Jane Smith,Actor C,09-06-2009,Based on true events.
s4003,The Night Agent,TV Show,Drama,21-02-2015,NIL,4 Seasons,Spain,NIL,Actor A,09-11-2017,NIL
s4520,,Movie,Horror,,Not Rated,3 Seasons,UK,NIL,"Actor C, Actor D, Actor E, Actor F, Actor A",26-11-2019,A thrilling story of survival.
s1159,Enola Holmes,TV Show,Horror,28-08-2004,NIL,7 Seasons,France,NIL,"Actor D, Actor E",24-06-2012,
s3335,Lucifer,TV Show,Sci-Fi,27-03-2008,Not Rated,1 Seasons,UK,Jane Smith,"Actor C, Actor F, Actor D, Actor E",NIL,
,Enola Holmes,TV Show,Unknown/Thriller,,7.1,NIL,Germany,John Doe,Actor E,26-05-2002,A thrilling story of survival.
s2475,,Movie,Unknown/Thriller,29-09-2018,NIL,152 min,Canada,Jane Smith,"Actor A, Actor C",NIL,"Love, betrayal, and drama unfold."
,Peaky Blinders,Movie,,20-08-2000,NIL,124 min,Spain,NIL,"Actor F, Actor A, Actor E",04-07-2018,NIL
s2733,The Crown,TV Show,Drama,,NIL,149 min,UK,NIL,"Actor D, Actor A",01-08-2008,Based on true events.
s3087,,TV Show,Drama,17-11-2014,Not Rated,6 Seasons,UK,Multiple Directors,"Actor A, Actor C, Actor F, Actor B, Actor E",08-12-2020,An unexpected journey.
,,,,23-06-2014,Not Rated,5 Seasons,India,John Doe,"Actor B, Actor A, Actor F, Actor E, Actor D",NIL,NIL
s2476,NIL,,Sci-Fi,27-03-2022,7.6,104 min,Germany,NIL,"Actor F, Actor E, Actor B, Actor A",,Based on true events.
s3715,Black Mirror,Movie,,12-12-2017,Not Rated,NIL,France,Multiple Directors,"Actor A, Actor B, Actor E, Actor C, Actor F",07-09-2023,Based on true events.
s4370,Enola Holmes,TV Show,Comedy,27-04-2012,,2 Seasons,South Korea,NIL,"Actor F, Actor A, Actor E, Actor D, Actor C",04-12-2000,NIL
s4940,NIL,Movie,Action,22-03-2017,Not Rated,5 Seasons,Canada,NIL,"Actor B, Actor A, Actor D, Actor E",19-07-2011,"Love, betrayal, and drama unfold."
s2456,Money Heist,Movie,,24-10-2003,NIL,108 min,Canada,Multiple Directors,Actor A,NIL,
s1811,The Crown,Movie,Documentary,31-03-2022,NIL,NIL,,John Doe,"Actor C, Actor A",07-02-2000,Based on true events.
s4509,The Witcher,Movie,Unknown/Crime,04-12-2009,Not Rated,NIL,Japan,NIL,Actor C,NIL,Based on true events.
s4814,NIL,Movie,Sci-Fi,27-10-2001,7,NIL,France,NIL,,NIL,
s511,Bird Box,Movie,Unknown/Sci-Fi,29-07-2018,9.1,NIL,Spain,John Doe,Actor C,29-10-2019,NIL
s4462,Lucifer,TV Show,Documentary,,Not Rated,NIL,France,Jane Smith,Actor B,29-01-2007,An unexpected journey.
s4340,The Witcher,Movie,Comedy,,Not Rated,,France,NIL,"Actor C, Actor E, Actor F, Actor A, Actor B",20-11-2004,Based on true events.
s1939,Dark,TV Show,Comedy,08-02-2003,NIL,143 min,Germany,John Doe,Actor F,30-06-2018,Based on true events.
s2186,Narcos,Movie,Comedy,07-04-2021,8.2,117 min,,,"Actor D, Actor A, Actor E",26-09-2015,An unexpected journey.
s882,Red Notice,Movie,Comedy,,NIL,3 Seasons,India,,"Actor F, Actor D, Actor B",08-08-2022,
s16,Ozark,TV Show,Horror,03-08-2002,,,,Multiple Directors,"Actor D, Actor B",19-06-2015,NIL
s1186,NIL,TV Show,Documentary,09-09-2008,,NIL,Germany,Multiple Directors,"Actor F, Actor E, Actor B, Actor A",26-06-2018,NIL
s506,Breaking Bad,Movie,Sci-Fi,21-08-2002,9.2,NIL,Canada,NIL,"Actor F, Actor A, Actor E, Actor B, Actor D",05-01-2013,A thrilling story of survival.
s2339,NIL,Movie,Documentary,13-02-2015,Not Rated,4 Seasons,Canada,NIL,"Actor E, Actor F, Actor C",18-06-2016,NIL
s2166,Red Notice,Movie,Thriller,01-10-2013,Not Rated,NIL,,Jane Smith,"Actor E, Actor F, Actor D, Actor B, Actor A",18-08-2011,NIL
s267,Bird Box,Movie,Thriller,,Not Rated,NIL,India,Multiple Directors,"Actor B, Actor F, Actor C, Actor D",,A thrilling story of survival.
s4411,Narcos,TV Show,Horror,17-04-2003,Not Rated,NIL,,Jane Smith,"Actor B, Actor A, Actor E",07-11-2023,NIL
s4307,Squid Game,,Romance,,Not Rated,7 Seasons,,NIL,,29-06-2009,Based on true events.
s2771,Black Mirror,Movie,Sci-Fi,23-12-2005,7,164 min,India,NIL,Actor F,NIL,Based on true events.
s625,You,TV Show,,10-01-2014,Not Rated,NIL,India,Multiple Directors,"Actor A, Actor B",15-08-2001,An unexpected journey.
s4693,Lucifer,Movie,Romance,16-05-2020,NIL,,France,John Doe,Actor C,22-12-2023,NIL
s3714,Money Heist,TV Show,Romance,,4.4,NIL,Germany,NIL,"Actor D, Actor F, Actor C, Actor B",05-04-2010,A thrilling story of survival.
s576,The Crown,Movie,,,8.9,NIL,USA,Jane Smith,,04-02-2013,Based on true events.
s3153,NIL,Movie,Documentary,19-03-2002,NIL,130 min,France,Jane Smith,"Actor F, Actor D, Actor E, Actor A, Actor C",03-10-2019,Based on true events.
s4817,Squid Game,Movie,Comedy,09-11-2006,,NIL,India,John Doe,"Actor A, Actor D",,"Love, betrayal, and drama unfold."
s2379,Stranger Things,TV Show,Comedy,04-03-2015,,125 min,UK,Jane Smith,"Actor D, Actor F, Actor A",26-08-2013,An unexpected journey.
s248,You,TV Show,Romance,14-12-2005,NIL,NIL,Japan,Jane Smith,"Actor A, Actor C",23-05-2021,A thrilling story of survival.
s2066,Wednesday,Movie,Sci-Fi,06-01-2009,,NIL,Japan,NIL,"Actor D, Actor B, Actor F",25-01-2019,NIL
s4670,,TV Show,Thriller,,,8 Seasons,UK,Multiple Directors,Actor E,15-06-2011,NIL
s3660,,Movie,Documentary,11-02-2010,,2 Seasons,France,Jane Smith,"Actor C, Actor B, Actor A, Actor F",NIL,NIL
s4404,The Witcher,Movie,Horror,08-06-2024,Not Rated,NIL,USA,NIL,"Actor B, Actor D",NIL,An unexpected journey.
,Money Heist,Movie,,,Not Rated,NIL,India,John Doe,,06-09-2000,NIL
,Money Heist,Movie,Crime,,9,,France,Multiple Directors,"Actor A, Actor B, Actor F, Actor D, Actor C",09-06-2024,"Love, betrayal, and drama unfold."
s717,Black Mirror,Movie,Romance,,Not Rated,NIL,Japan,John Doe,,27-11-2008,NIL
s3674,Lucifer,,Crime,15-04-2017,7.4,2 Seasons,France,John Doe,"Actor F, Actor A, Actor C",17-04-2004,NIL
s4123,Wednesday,TV Show,Unknown/Thriller,25-08-2011,6.3,NIL,,NIL,Actor B,06-07-2010,NIL
s4762,Bird Box,Movie,Sci-Fi,02-10-2012,4.7,,Japan,NIL,Actor D,21-12-2012,Based on true events.
s2110,Wednesday,Movie,Crime,30-06-2021,NIL,127 min,Japan,NIL,"Actor C, Actor A, Actor E, Actor D",NIL,Based on true events.
s703,The Witcher,TV Show,Horror,26-05-2014,4.6,NIL,France,NIL,"Actor A, Actor B, Actor D, Actor C, Actor E",NIL,An unexpected journey.
s2965,Dark,TV Show,Drama,17-09-2007,Not Rated,NIL,Canada,Multiple Directors,"Actor F, Actor A",NIL,NIL
s3724,Narcos,TV Show,Thriller,30-03-2018,8.2,NIL,,Multiple Directors,"Actor D, Actor B, Actor E, Actor A",24-10-2008,An unexpected journey.
s1966,Extraction,TV Show,,04-02-2019,,NIL,UK,NIL,"Actor E, Actor D, Actor C, Actor A, Actor B",26-05-2010,NIL
s4804,The Witcher,Movie,Horror,01-07-2013,Not Rated,NIL,Canada,NIL,Actor C,30-12-2020,NIL
,Dark,TV Show,Comedy,29-06-2022,Not Rated,4 Seasons,Germany,John Doe,Actor B,02-11-2016,NIL
s21,Dark,TV Show,Drama,10-06-2011,NIL,120 min,Germany,NIL,"Actor B, Actor A, Actor C, Actor E, Actor F",NIL,"Love, betrayal, and drama unfold."
s1782,Lucifer,,Horror,,NIL,NIL,UK,NIL,,,NIL
s1582,Bird Box,TV Show,Documentary,04-04-2022,Not Rated,139 min,South Korea,Jane Smith,Actor B,NIL,Based on true events.
s2318,The Irishman,TV Show,Romance,20-04-2024,,NIL,Germany,,"Actor E, Actor F, Actor D, Actor A",20-10-2013,An unexpected journey.
s1939,Dark,TV Show,Comedy,08-02-2003,NIL,143 min,Germany,John Doe,Actor F,30-06-2018,Based on true events.
s1091,,TV Show,Action,20-10-2013,,NIL,South Korea,NIL,"Actor A, Actor F, Actor C, Actor E, Actor B",08-03-2015,A thrilling story of survival.
,Squid Game,TV Show,Drama,03-11-2015,,67 min,USA,NIL,"Actor F, Actor D",NIL,
s1604,Black Mirror,,Drama,04-01-2023,NIL,NIL,USA,John Doe,"Actor D, Actor F",06-07-2017,A thrilling story of survival.
,Stranger Things,,Unknown/Horror,12-09-2002,,NIL,India,John Doe,Actor A,28-10-2022,An unexpected journey.
s4155,You,Movie,Comedy,,6.5,NIL,USA,NIL,Actor D,NIL,An unexpected journey.
s912,Red Notice,TV Show,Thriller,23-09-2012,Not Rated,NIL,Spain,Jane Smith,"Actor A, Actor D, Actor F, Actor C",20-06-2024,
s1678,Peaky Blinders,TV Show,Sci-Fi,08-11-2014,,99 min,,Multiple Directors,Actor B,NIL,Based on true events.
s2736,NIL,Movie,Documentary,12-08-2019,NIL,NIL,Canada,Jane Smith,"Actor A, Actor D",26-06-2016,NIL
s3477,Enola Holmes,TV Show,Comedy,02-09-2024,NIL,NIL,France,,"Actor F, Actor A, Actor D",10-11-2023,Based on true events.
s1315,The Crown,Movie,Sci-Fi,,NIL,8 Seasons,Canada,NIL,"Actor D, Actor C",NIL,NIL
s3486,Enola Holmes,,Romance,,,2 Seasons,UK,NIL,"Actor F, Actor A, Actor D, Actor B",18-02-2023,A thrilling story of survival.
s266,Squid Game,TV Show,Sci-Fi,11-12-2023,7.4,,UK,Multiple Directors,Actor A,04-12-2024,Based on true events.
s407,Red Notice,Movie,,,,4 Seasons,France,John Doe,Actor E,28-05-2016,NIL
s1143,Peaky Blinders,Movie,Crime,,NIL,,France,,"Actor E, Actor C, Actor D",09-05-2002,NIL
s4819,Bird Box,TV Show,Action,17-05-2003,5.9,NIL,Spain,John Doe,"Actor F, Actor C, Actor A, Actor E, Actor B",22-03-2023,NIL
s2145,Red Notice,TV Show,Thriller,24-08-2002,NIL,NIL,Japan,NIL,Actor C,,
s4351,Peaky Blinders,Movie,Unknown/Romance,11-02-2023,NIL,157 min,South Korea,NIL,"Actor A, Actor D, Actor F, Actor E, Actor B",NIL,An unexpected journey.
s4586,Red Notice,Movie,Horror,25-06-2022,Not Rated,91 min,Germany,NIL,"Actor A, Actor B",08-11-2012,An unexpected journey.
,Enola Holmes,,Comedy,,NIL,69 min,India,Multiple Directors,Actor B,10-08-2006,NIL
s1195,Enola Holmes,TV Show,,27-07-2023,Not Rated,NIL,Germany,,Actor A,05-12-2004,An unexpected journey.
s4332,,Movie,Horror,27-09-2018,Not Rated,,Japan,NIL,"Actor E, Actor A, Actor F",23-05-2008,NIL
s452,Narcos,,Drama,18-08-2024,5.3,NIL,,John Doe,"Actor E, Actor C, Actor D, Actor B",09-09-2021,NIL
s381,You,Movie,Horror,22-02-2004,4.7,NIL,Canada,Multiple Directors,"Actor A, Actor D",,"Love, betrayal, and drama unfold."
s393,Dark,Movie,Comedy,03-05-2013,Not Rated,2 Seasons,South Korea,,"Actor A, Actor D, Actor C",13-04-2004,"Love, betrayal, and drama unfold."
s4164,Enola Holmes,TV Show,Horror,03-07-2009,8.5,103 min,USA,NIL,"Actor D, Actor E, Actor F, Actor C, Actor B",23-11-2013,NIL
s1211,Extraction,TV Show,Thriller,23-07-2017,NIL,,Japan,John Doe,"Actor A, Actor F",,"Love, betrayal, and drama unfold."
s4310,You,TV Show,Horror,25-06-2004,Not Rated,158 min,France,John Doe,"Actor E, Actor D, Actor F, Actor B, Actor A",NIL,Based on true events.
s4185,Narcos,Movie,Action,18-05-2014,7.6,5 Seasons,South Korea,John Doe,"Actor E, Actor A, Actor B",NIL,NIL
s3267,,,Action,,NIL,161 min,Germany,Jane Smith,"Actor E, Actor F, Actor C, Actor B, Actor A",27-11-2002,"Love, betrayal, and drama unfold."
s4603,Stranger Things,TV Show,Unknown/Drama,05-07-2017,NIL,1 Seasons,Canada,Multiple Directors,Actor A,14-02-2002,An unexpected journey.
s3411,Black Mirror,Movie,Drama,18-07-2022,NIL,104 min,Japan,John Doe,"Actor D, Actor A, Actor B, Actor E, Actor F",,NIL
s2849,Peaky Blinders,Movie,Crime,10-05-2005,8.1,150 min,Spain,NIL,"Actor A, Actor D",19-11-2006,"Love, betrayal, and drama unfold."
s2446,Enola Holmes,Movie,Romance,10-03-2005,8.6,NIL,Germany,Jane Smith,"Actor A, Actor D",14-07-2005,Based on true events.
s2830,The Night Agent,TV Show,Action,08-03-2015,9.2,NIL,Japan,NIL,"Actor C, Actor F, Actor E",31-12-2011,NIL
s2824,Money Heist,TV Show,Sci-Fi,15-07-2001,Not Rated,,France,,"Actor A, Actor C, Actor E, Actor F",,A thrilling story of survival.
s2120,Stranger Things,Movie,Comedy,03-06-2002,NIL,113 min,Germany,Multiple Directors,,26-05-2021,An unexpected journey.
s3001,Bird Box,TV Show,Comedy,16-09-2004,Not Rated,NIL,Japan,Jane Smith,"Actor C, Actor F, Actor D, Actor E",,NIL
s3042,The Irishman,Movie,,30-05-2009,NIL,,South Korea,NIL,"Actor A, Actor E, Actor C, Actor F",27-03-2006,A thrilling story of survival.
s3186,Squid Game,,,03-01-2015,NIL,65 min,Spain,,"Actor D, Actor C, Actor E",07-04-2000,An unexpected journey.
s3623,Lucifer,Movie,Drama,23-04-2004,NIL,121 min,Germany,John Doe,Actor C,23-12-2013,An unexpected journey.
s1970,Money Heist,TV Show,Thriller,19-08-2001,Not Rated,1 Seasons,Spain,NIL,"Actor C, Actor B, Actor F, Actor A",30-09-2019,NIL
s4063,The Irishman,Movie,,,,NIL,Germany,NIL,"Actor C, Actor F, Actor D, Actor A",24-08-2016,Based on true events.
s2979,The Irishman,TV Show,Drama,11-08-2010,4.7,NIL,Canada,NIL,"Actor D, Actor C, Actor F, Actor E, Actor A",15-06-2009,NIL
s1358,,Movie,Drama,15-03-2016,NIL,NIL,Spain,NIL,"Actor C, Actor E",09-11-2014,A thrilling story of survival.
s2545,Lucifer,TV Show,Crime,23-08-2024,5.6,77 min,India,,"Actor D, Actor A, Actor B, Actor C, Actor E",13-11-2010,NIL
s1174,Bird Box,Movie,Documentary,29-01-2018,5.3,NIL,Japan,John Doe,"Actor A, Actor E, Actor D, Actor F",13-04-2002,Based on true events.
s3518,Dark,TV Show,Unknown/Romance,05-01-2014,Not Rated,NIL,Spain,John Doe,"Actor F, Actor B, Actor C, Actor D, Actor E",24-09-2009,NIL
s2929,Stranger Things,,Action,18-10-2009,Not Rated,NIL,France,John Doe,Actor C,05-06-2010,"Love, betrayal, and drama unfold."
s2079,Bird Box,TV Show,Romance,17-07-2018,NIL,NIL,,Multiple Directors,"Actor C, Actor A",13-04-2022,NIL
s4550,The Irishman,TV Show,Action,,6,NIL,India,John Doe,"Actor A, Actor C, Actor D",21-06-2022,
s3529,Extraction,Movie,Documentary,29-11-2008,NIL,NIL,UK,NIL,"Actor E, Actor F, Actor D",NIL,"Love, betrayal, and drama unfold."
s1521,Dark,Movie,Romance,27-05-2009,7.7,NIL,France,Jane Smith,"Actor E, Actor D, Actor F, Actor B",,NIL
s1584,The Night Agent,Movie,Documentary,30-09-2002,Not Rated,NIL,France,NIL,"Actor A, Actor F",24-03-2013,NIL
s2684,Narcos,,Unknown/Documentary,14-11-2011,NIL,8 Seasons,USA,NIL,"Actor A, Actor D, Actor C, Actor B, Actor E",14-05-2001,"Love, betrayal, and drama unfold."
s1098,Stranger Things,Movie,Unknown/Crime,01-06-2005,Not Rated,4 Seasons,Germany,NIL,,NIL,"Love, betrayal, and drama unfold."
s3072,You,,,27-02-2024,7.9,1 Seasons,India,Jane Smith,"Actor A, Actor F",,A thrilling story of survival.
s4047,,Movie,Thriller,28-03-2000,NIL,NIL,Spain,NIL,"Actor A, Actor F",06-08-2019,A thrilling story of survival.
,Narcos,TV Show,Documentary,01-02-2022,,NIL,France,NIL,"Actor D, Actor C, Actor F",NIL,A thrilling story of survival.
s2146,Breaking Bad,TV Show,Documentary,,4.3,NIL,France,Multiple Directors,"Actor B, Actor D, Actor C, Actor E, Actor A",13-02-2003,NIL
s4402,The Witcher,Movie,Action,02-02-2017,NIL,8 Seasons,,Multiple Directors,,31-10-2002,An unexpected journey.
s7,Extraction,TV Show,Drama,,4.1,NIL,USA,Jane Smith,"Actor A, Actor B",19-08-2021,An unexpected journey.
s3696,Peaky Blinders,TV Show,Action,30-12-2023,NIL,NIL,Japan,NIL,"Actor C, Actor E, Actor B, Actor D",NIL,An unexpected journey.
,You,TV Show,Documentary,21-03-2006,NIL,6 Seasons,Spain,Jane Smith,"Actor C, Actor B, Actor D",27-06-2015,A thrilling story of survival.
s1767,Breaking Bad,TV Show,,24-10-2004,NIL,NIL,,Multiple Directors,"Actor A, Actor F, Actor E, Actor D, Actor B",,"Love, betrayal, and drama unfold."
s2337,Enola Holmes,Movie,Action,31-01-2022,NIL,8 Seasons,UK,Jane Smith,"Actor E, Actor B",25-05-2001,Based on true events.
s491,Wednesday,TV Show,Action,26-05-2017,5.7,NIL,,NIL,"Actor D, Actor C, Actor B, Actor E",09-10-2014,A thrilling story of survival.
s33,The Witcher,TV Show,Documentary,29-09-2003,9.1,77 min,Japan,Jane Smith,"Actor C, Actor B, Actor D, Actor A, Actor F",,An unexpected journey.
s4254,Wednesday,TV Show,Action,08-08-2009,5.5,NIL,India,NIL,"Actor C, Actor A, Actor D, Actor F, Actor B",10-03-2019,NIL
,Money Heist,,Romance,,NIL,NIL,Japan,John Doe,"Actor A, Actor B, Actor D, Actor C, Actor E",08-07-2015,"Love, betrayal, and drama unfold."
,The Night Agent,Movie,Drama,,NIL,140 min,Germany,Multiple Directors,"Actor F, Actor C",19-07-2003,
s2648,You,TV Show,Comedy,,Not Rated,8 Seasons,Canada,Jane Smith,"Actor B, Actor A, Actor E",NIL,
